,SS1 vs. SS4,SS6 vs. SS2,SS5 vs. SS3,10UF1 vs. 10UF11,10UF8 vs. 10UF9
,7:15,7:15,7:15,7:15,7:15
,14UF5 vs. 14UF3,14UF6 vs. 14UF2,11US3 vs. 11US2,14US2 vs. 14US1,10UF2 vs. 10UF10
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Thu 5/2,Con,14UF5,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS4 vs. SRS2,8U13 vs. 8U6,8U7 vs. 8U10,8U11 vs. 8U8,10UF8 vs. 10UF4
,7:15,7:15,7:15,7:15,7:15
,11US3 vs. 11US1,19U-6 Tournament,14UF2 vs. 14UF3,14US5 vs. 14US3,15F1 vs. 15F6
,8:30,8:30,8:30,8:30,8:30
,19U-5 Tournament,,,,
,,,,,
Tournament Schedule,,,,,
,,,,,
Sat 5/4,Con,8:30-11:00,SS1,11:00-1:30,SS2
Mon 5/6,Con,SRS3,,,
Tue 5/7,Con,SS3,,,
Wed 5/8,Con,SRS4,,,
Thu 5/9,Con,SS4,,,
Sat 5/11,Con,8:30-12:00,SS5,12:00-3:30,SS6
